star_x_au,star_z_au,planet_x_au,planet_z_au
1.224059458915275469e-05,1.838746774416248931e-05,-2.939889302484117659e-02,-4.416216820769366946e-02
1.195674756656969337e-05,1.857055720361429666e-05,-2.871716239553548378e-02,-4.460190398957875751e-02
1.167006588791068398e-05,1.874924402494216620e-05,-2.802862362058522808e-02,-4.503106571917497164e-02
1.138061662678911019e-05,1.892348441280102461e-05,-2.733343779428775919e-02,-4.544954821085139124e-02
1.108846753119104984e-05,1.909323555612891526e-05,-2.663176763061754493e-02,-4.585724864298264258e-02
1.079368701020056447e-05,1.925845563844744742e-05,-2.592377743134356705e-02,-4.625406658268814419e-02
1.049634412057083048e-05,1.941910384802024886e-05,-2.520963305377646804e-02,-4.663990401023013210e-02
1.019650855314142371e-05,1.957514038786715513e-05,-2.448950187814623661e-02,-4.701466534306528167e-02
9.894250619102036966e-06,1.972652648563199095e-05,-2.376355277461102491e-02,-4.737825745954470091e-02
9.589641236102972662e-06,1.987322440330163633e-05,-2.303195606989799984e-02,-4.773058972225673741e-02
9.282751914212805314e-06,2.001519744677409375e-05,-2.229488351357705386e-02,-4.807157400100710992e-02
8.973654741723537437e-06,2.015240997527318150e-05,-2.155250824396836781e-02,-4.840112469543066120e-02
8.662422370803753694e-06,2.028482741060739998e-05,-2.080500475368476238e-02,-4.871915875722895861e-02
8.349128003000184939e-06,2.041241624627061291e-05,-2.005254885481001434e-02,-4.902559571202778216e-02
8.033845374588168361e-06,2.053514405638190413e-05,-1.929531764371431729e-02,-4.932035768084849781e-02
7.716648741771578023e-06,2.065297950446213658e-05,-1.853348946550813225e-02,-4.960336940118720978e-02
7.397612865732788203e-06,2.076589235204455382e-05,-1.776724387813589587e-02,-4.987455824769530116e-02
7.076812997533284510e-06,2.087385346711681858e-05,-1.699676161611098080e-02,-5.013385425245513866e-02
6.754324862865571582e-06,2.097683483239173388e-05,-1.622222455389357373e-02,-5.038119012484422454e-02
6.430224646657163427e-06,2.107480955340390558e-05,-1.544381566891322305e-02,-5.061650127098151625e-02
6.104588977527334020e-06,2.116775186642959192e-05,-1.466171900423779949e-02,-5.083972581274886354e-02
5.777494912097511623e-06,2.125563714622679233e-05,-1.387611963089091169e-02,-5.105080460638083267e-02
5.449019919156168089e-06,2.133844191359285150e-05,-1.308720360981987900e-02,-5.124968126061615198e-02
5.119241863679137433e-06,2.141614384273646490e-05,-1.229515795351647511e-02,-5.143630215440354175e-02
4.788238990706354687e-06,2.148872176846125005e-05,-1.150017058729283469e-02,-5.161061645415483679e-02
4.456089909076095873e-06,2.155615569315779681e-05,-1.070243031021507994e-02,-5.177257613053817126e-02
4.122873575017789720e-06,2.161842679360117113e-05,-9.902126755697314431e-03,-5.192213597480391241e-02
3.788669275604638661e-06,2.167551742755075865e-05,-9.099450351758894828e-03,-5.205925361463585588e-02
3.453556612067280259e-06,2.172741114014932077e-05,-8.294592280947945401e-03,-5.218388952952016796e-02
3.117615482969813400e-06,2.177409267011811908e-05,-7.487744439934336527e-03,-5.229600706562457374e-02
2.780926067249611432e-06,2.181554795574483521e-05,-6.679099398775464880e-03,-5.239557245017981146e-02
2.443568807122372779e-06,2.185176414066112159e-05,-5.868850359858420081e-03,-5.248255480535603951e-02
2.105624390853991714e-06,2.188272957940649998e-05,-5.057191116522253595e-03,-5.255692616162572356e-02
1.767173735400865023e-06,2.190843384277525358e-05,-4.244316011364267748e-03,-5.261866147060572513e-02
1.428297968920360999e-06,2.192886772294305666e-05,-3.430419894234475620e-03,-5.266773861737013285e-02
