star_x_au,star_z_au,planet_x_au,planet_z_au
1.578532433275699068e-04,-2.694354891618523304e-03,-2.429511971112833721e-02,4.146869158735000394e-01
2.105747954861016526e-04,-2.712169807315039424e-03,-3.240946943272426245e-02,4.174288013132079200e-01
2.632186768892111448e-04,-2.728983416862965083e-03,-4.051186488425732868e-02,4.200165761864513292e-01
3.157676980653724343e-04,-2.744812828754123173e-03,-4.859966044211098957e-02,4.224528736532978113e-01
3.682055142604455638e-04,-2.759675017127288365e-03,-5.667034049273111940e-02,4.247403061955998815e-01
4.205165879803118021e-04,-2.773586803662834825e-03,-6.472151366758027713e-02,4.268814628304078984e-01
4.726861527713891202e-04,-2.786564841725958953e-03,-7.275090726861363488e-02,4.288789066694609908e-01
5.247001782594024792e-04,-2.798625602565806610e-03,-8.075636188741217025e-02,4.307351727951012621e-01
5.765453364557797172e-04,-2.809785363390999557e-03,-8.873582621941573934e-02,4.324527664249832593e-01
6.282089693316959648e-04,-2.820060197154742720e-03,-9.668735207325929171e-02,4.340341613399048559e-01
6.796790576519001629e-04,-2.829465963894803142e-03,-1.046090895740013071e-01,4.354817985509474298e-01
7.309441910538516402e-04,-2.838018303485173935e-03,-1.124992825580177214e-01,4.367980851838874634e-01
7.819935393522424796e-04,-2.845732629667137564e-03,-1.203562641564942109e-01,4.379853935605204640e-01
8.328168250445098196e-04,-2.852624125237720153e-03,-1.281784525637621741e-01,4.390460604581184478e-01
8.834042969893539680e-04,-2.858707738283200461e-03,-1.359643469861717691e-01,4.399823865297306513e-01
9.337467052274390014e-04,-2.863998179354376814e-03,-1.437125237667574995e-01,4.407966358694301867e-01
9.838352769112829275e-04,-2.868509919488754657e-03,-1.514216326806188118e-01,4.414910357079102621e-01
1.033661693309725774e-03,-2.872257188992703020e-03,-1.590903933956881455e-01,4.420677762250458942e-01
1.083218067851244313e-03,-2.875253976903944814e-03,-1.667175920933881283e-01,4.425290104671666946e-01
1.132496925169679345e-03,-2.877514031061565065e-03,-1.743020782435686922e-01,4.428768543578309735e-01
1.181491181115577405e-03,-2.879050858716995700e-03,-1.818427615280623078e-01,4.431133867918625735e-01
1.230194123696306012e-03,-2.879877727625279778e-03,-1.893386089071854850e-01,4.432406498033071851e-01
1.278599394908282779e-03,-2.880007667561289200e-03,-1.967886418235459955e-01,4.432606487987923449e-01
1.326700973425074372e-03,-2.879453472210538600e-03,-2.041919335375758648e-01,4.431753528485413152e-01
1.374493158105685080e-03,-2.878227701388774446e-03,-2.115476065892999136e-01,4.429866950279898186e-01
1.421970552288071661e-03,-2.876342683548769284e-03,-2.188548303809576268e-01,4.426965728036049708e-01
1.469128048833742272e-03,-2.873810518536553185e-03,-2.261128188752246360e-01,4.423068484570962244e-01
1.515960815890210651e-03,-2.870643080562903550e-03,-2.333208284039183511e-01,4.418193495427553130e-01
1.562464283339051177e-03,-2.866852021359124134e-03,-2.404781555822246564e-01,4.412358693731608938e-01
1.608634129898329351e-03,-2.862448773489140001e-03,-2.475841353236382103e-01,4.405581675289419463e-01
1.654466270849231551e-03,-2.857444553792645205e-03,-2.546381389509748128e-01,4.397879703887107028e-01
1.699956846357817894e-03,-2.851850366936535802e-03,-2.616395723989770050e-01,4.389269716756620254e-01
1.745102210363893951e-03,-2.845677009054119449e-03,-2.685878745042058480e-01,4.379768330176825875e-01
1.789898920010094202e-03,-2.838935071453686180e-03,-2.754825153780754432e-01,4.369391845181355705e-01
1.834343725585361106e-03,-2.831634944379904546e-03,-2.823229948590590954e-01,4.358156253347746922e-01
1.878433560958065905e-03,-2.823786820813232925e-03,-2.891088410402555264e-01,4.346077242645106642e-01
1.922165534475084184e-03,-2.815400700294115252e-03,-2.958396088686686687e-01,4.333170203319908209e-01
1.965536920304149227e-03,-2.806486392760153790e-03,-3.025148788127147714e-01,4.319450233801766514e-01
2.008545150197847250e-03,-2.797053522385753443e-03,-3.091342555946214321e-01,4.304932146613018595e-01
2.051187805658557552e-03,-2.787111531414910009e-03,-3.156973669845379304e-01,4.289630474267751015e-01
2.093462610484625019e-03,-2.776669683978902868e-03,-3.222038626533194061e-01,4.273559475147593600e-01
2.135367423678945654e-03,-2.765737069891609310e-03,-3.286534130810914167e-01,4.256733139343064076e-01
2.176900232702043674e-03,-2.754322608416045429e-03,-3.350457085188337514e-01,4.239165194450639773e-01
2.218059147052577236e-03,-2.742435051996550827e-03,-3.413804580003585998e-01,4.220869111316946642e-01
2.258842392159009747e-03,-2.730082989951736899e-03,-3.476573884021811889e-01,4.201858109722554913e-01
2.299248303566993421e-03,-2.717274852124000259e-03,-3.538762435489021807e-01,4.182145163998925996e-01
2.339275321407755480e-03,-2.704018912481963126e-03,-3.600367833618399738e-01,4.161743008572921232e-01
2.378921985133502538e-03,-2.690323292672766337e-03,-3.661387830487586870e-01,4.140664143434112376e-01
2.418186928506546509e-03,-2.676195965521608981e-03,-3.721820323326474056e-01,4.118920839520907595e-01
2.457068874829528449e-03,-2.661644758476354108e-03,-3.781663347176054679e-01,4.096525144022128417e-01
2.495566632404726086e-03,-2.646677356995425466e-03,-3.840915067899876578e-01,4.073488885591308728e-01
2.533679090211057427e-03,-2.631301307877568444e-03,-3.899573775530527642e-01,4.049823679471511451e-01
2.571405213787943209e-03,-2.615524022532345928e-03,-3.957637877934511716e-01,4.025540932528935967e-01
2.608744041315753416e-03,-2.599352780190552440e-03,-4.015105894779682494e-01,4.000651848194047844e-01
2.645694679883070066e-03,-2.582794731053943312e-03,-4.071976451790205176e-01,3.975167431309316601e-01
2.682256301931507190e-03,-2.565856899383937590e-03,-4.128248275274792323e-01,3.949098492883021949e-01
2.718428141869280810e-03,-2.548546186529128139e-03,-4.183920186914669714e-01,3.922455654748878695e-01
2.754209492845190958e-03,-2.530869373891612810e-03,-4.238991098798420287e-01,3.895249354131511410e-01
2.789599703675076352e-03,-2.512833125832346186e-03,-4.293460008691514784e-01,3.867489848118056961e-01
2.824598175913232544e-03,-2.494443992515795513e-03,-4.347325995528931175e-01,3.839187218036367311e-01
2.859204361061641695e-03,-2.475708412694365302e-03,-4.400588215119911051e-01,3.810351373740505920e-01
2.893417757910256381e-03,-2.456632716433129228e-03,-4.453245896054381370e-01,3.780992057804363204e-01
2.927237910001877740e-03,-2.437223127775502065e-03,-4.505298335801180554e-01,3.751118849624390794e-01
2.960664403215556434e-03,-2.417485767350584583e-03,-4.556744896988671467e-01,3.720741169432543183e-01
2.993696863462704666e-03,-2.397426654922965930e-03,-4.607585003858837291e-01,3.689868282220672424e-01
3.026334954490421912e-03,-2.377051711885837422e-03,-4.657818138886392068e-01,3.658509301577668738e-01
3.058578375786820229e-03,-2.356366763698327163e-03,-4.707443839554879550e-01,3.626673193440744236e-01
3.090426860583394327e-03,-2.335377542267989652e-03,-4.756461695282127033e-01,3.594368779762322497e-01
3.121880173949734012e-03,-2.314089688279453907e-03,-4.804871344487821050e-01,3.561604742094040543e-01
