star_x_au,star_z_au,planet_x_au,planet_z_au
-7.521983113200612664e-05,-8.933588704781701977e-05,3.018176226479660773e-01,3.584579311086285025e-01
-7.485184279489145781e-05,-8.970181372098753750e-05,3.003410789838993900e-01,3.599262023995595805e-01
-7.447970264892315214e-05,-9.006276490934631777e-05,2.988478762944263845e-01,3.613745096866528561e-01
-7.410343556096261441e-05,-9.041872570066821933e-05,2.973381143571838248e-01,3.628027931349914192e-01
-7.372306613725760228e-05,-9.076968095470677733e-05,2.958118919041028971e-01,3.642109919947288388e-01
-7.333861873006983223e-05,-9.111561529906119753e-05,2.942693066480026598e-01,3.655990445845054837e-01
-7.295011744421609325e-05,-9.145651312500051094e-05,2.927104553088355487e-01,3.669668882746927041e-01
-7.255758614352778783e-05,-9.179235858324167707e-05,2.911354336396065889e-01,3.683144594704533814e-01
-7.216104845723314229e-05,-9.212313557967874889e-05,2.895443364519814100e-01,3.696416935946043592e-01
-7.176052778626639602e-05,-9.244882777105981996e-05,2.879372576416023288e-01,3.709485250702710402e-01
-7.135604730950849634e-05,-9.276941856060892124e-05,2.863142902131279866e-01,3.722348873033202721e-01
-7.094762998996340521e-05,-9.308489109358976388e-05,2.846755263050167462e-01,3.735007126645593645e-01
-7.053529858087440897e-05,-9.339522825280806208e-05,2.830210572140675063e-01,3.747459324716898021e-01
-7.011907563178453745e-05,-9.370041265404930523e-05,2.813509734197371936e-01,3.759704769710016659e-01
-6.969898349454538853e-05,-9.400042664144914683e-05,2.796653646082508105e-01,3.771742753187970476e-01
-6.927504432927823438e-05,-9.429525228279285953e-05,2.779643196965208007e-01,3.783572555625291933e-01
-6.884728011029198991e-05,-9.458487136474080694e-05,2.762479268558919454e-01,3.795193446216447719e-01
-6.841571263196172985e-05,-9.486926538797657116e-05,2.745162735357291606e-01,3.806604682681159479e-01
-6.798036351457199637e-05,-9.514841556227446979e-05,2.727694464868640756e-01,3.817805511066495461e-01
-6.754125421012938308e-05,-9.542230280148323717e-05,2.710075317849168219e-01,3.828795165545583190e-01
-6.709840600814767522e-05,-9.569090771842218325e-05,2.692306148535097421e-01,3.839572868212822176e-01
-6.665184004141051972e-05,-9.595421061968652352e-05,2.674387804873895047e-01,3.850137828875448975e-01
-6.620157729171535213e-05,-9.621219150035836972e-05,2.656321128754741689e-01,3.860489244841319723e-01
-6.574763859560246997e-05,-9.646483003861969522e-05,2.638106956238418510e-01,3.870626300702755818e-01
-6.529004465007406369e-05,-9.671210559026361569e-05,2.619746117786773132e-01,3.880548168116304542e-01
-6.482881601830694563e-05,-9.695399718310025825e-05,2.601239438491943501e-01,3.890254005578286378e-01
-6.436397313536316490e-05,-9.719048351125345151e-05,2.582587738305497926e-01,3.899742958195939191e-01
-6.389553631390306159e-05,-9.742154292934400797e-05,2.563791832267668380e-01,3.909014157454034910e-01
-6.342352574990511090e-05,-9.764715344655619728e-05,2.544852530736855800e-01,3.918066720976792205e-01
-6.294796152839651434e-05,-9.786729272058258551e-05,2.525770639619570601e-01,3.926899752284916389e-01
-6.246886362919945774e-05,-9.808193805144358130e-05,2.506546960600999352e-01,3.935512340547614452e-01
-6.198625193269730494e-05,-9.829106637517729794e-05,2.487182291376370813e-01,3.943903560329388713e-01
